Tweet,Target 1,Stance 1,set
pride parades do parade not adequately represent the lgbt community and tend to be filled with inappropriate displays and stereotypes which harm the cause of normalizing and gaining gay allies.,We should cancel pride parades,FAVOR,train
pride exhibit do not fulfill any compelling state interest,We should cancel pride parades,FAVOR,train
"pride parades do the exact opposite of what they're meant to. instead community, making themselves part of the of they're making themselves stand apart",We should cancel pride parades,FAVOR,train
pride parades draw attention to people can lead people who want to hurt them directly to where they congregate.,We should cancel pride parades,FAVOR,train
pride parades enable lgbt people meet each other and to interact socially.,We should cancel pride parades,AGAINST,train
parades enable people are to express themselves and come together in a safe environment.,We should cancel pride parades,AGAINST,train
pride parades encourage crimes as people rally to protest the parades.,We should cancel pride parades,FAVOR,train
pride exhibit encourage homosexual behavior.,We should cancel pride parades,FAVOR,train
pride parades encourage people to claim the rights and freedoms they are title to,We should cancel pride parades,AGAINST,train
parades pride fall under free speech protections and cannot be cancelled,We should cancel pride parades,AGAINST,train
"pride parades for one group are just unnecessary, everyone should be proud without making a pridefulness spectacle out of it",We should cancel pride parades,FAVOR,train
pride parades force one's views and lives on that may oppose due to religious and one's self-moral beliefs.,We should cancel pride parades,FAVOR,train
"pride parades give expression and publicity to diversity in our communities, as such they promote tolerance and understanding and should be broadly supported.",We should cancel pride parades,AGAINST,train
pride parades give homophobes another thing to begrudge gays for,We should cancel pride parades,FAVOR,train
pride parades give mass a safe place to be proud of who they are and connect with others who are like them,We should cancel pride parades,AGAINST,train
pride parades go against what is compose in the bible.,We should cancel pride parades,FAVOR,train
pride parades have become grave because right-wing opponents have tried to disrupt them with violence,We should cancel pride parades,FAVOR,train
pridefulness parades have devolved into celebrations of anti-normalcy and promoting degenerate behavior.,We should cancel pride parades,FAVOR,train
parades have now grown to the point where they are increasingly difficult to police and the scale of events now to be looked at to ensure the safety of all,We should cancel pride parades,FAVOR,train
pride parades have strayed too far the of unity and have turned an excuse for debauchery.,We should cancel pride parades,FAVOR,train
pride parades have the capacity to pridefulness become violent as they incite hatred.,We should cancel pride parades,FAVOR,train
pride parades help contribute people together.,We should cancel pride parades,AGAINST,train
lifestyle parades help promote a diversity of pride options & thinking,We should cancel pride parades,AGAINST,train
