Tweet,Target 1,Stance 1,set
"It is easy for strong countries like the United States to advocate for the abolition of nuclear weapons, but smaller and weaker countries need the nuclear threat to remain safe from stronger enemies.",We should fight for the abolition of nuclear weapons,AGAINST,train
"It is easy to assume that regular medicine is the right way for everyone, but even with all regulations and tests there are still errors and side effects that some people legitimately want to avoid.",We should ban naturopathy,AGAINST,train
It is entirely up to consumers to make informed decisions and choices about the foods they consume.,We should ban fast food,AGAINST,train
"It is essential that news be reported impartially, if journalists do not have to raise money by inventing things or making them more sensational to sell advertising, we will get a more true picture of the news.",We should subsidize journalism,FAVOR,train
it is essential that citizens are free to carry weapons to protect themselves from crime,We should abolish the right to keep and bear arms,AGAINST,train
It is essential that fathers can stay at home to care for children and the State should pay them for this.,We should subsidize stay-at-home dads,FAVOR,train
"It is essential that people realize that the whole world is diverse. By promoting these parades we show the world that you must be proud of who you are, regardless of gender or orientation.",We should cancel pride parades,AGAINST,train
it is essential that people who strive to invent inventions reap rewards without their ideas being stolen,We should abolish intellectual property rights,AGAINST,train
"It is essential that the country be brought back to its senses, this can only be achieved by adopting a regime of austerity.",We should adopt an austerity regime,FAVOR,train
"it is essential that there is a mix of older people and young people in businesses, compulsory retirement keeps the workforce fresh",We should end mandatory retirement,AGAINST,train
"It is estimated that the economic value of each dollar spent on the space exploration program is $8 to $10, making it a very strong investment that advances technology, science and medicine.",We should subsidize space exploration,FAVOR,train
Everyone has the right to say what they want and safe spaces allow them to do it,We should abolish safe spaces,AGAINST,train
"It's everyone's right to have cosmetic surgery. Those who want it, including children, should have access.",We should ban cosmetic surgery for minors,AGAINST,train
it is the national duty of each person to vote at least in elections,We should introduce compulsory voting,FAVOR,train
"It is everyone's right to choose whether or not to vote, and the decision not to vote can make as much sense as the cross as someone else makes by the name of a candidate.",We should introduce compulsory voting,AGAINST,train
it is expensive and not easy to get the stem cells needed for research.,We should subsidize embryonic stem cell research,AGAINST,train
