Tweet,Target 1,Stance 1
CVS Health Looks to Aetna for Its Next CFO https://t.co/6ZLKvndYXV https://t.co/4s0Bju8SvB,The merger of CVS Health and Aetna,NONE
“Allowing this merger to proceed will hand the combined CVS/Aetna even more clout to drive up costs without any cor… https://t.co/vPNn3bQN7b,The merger of CVS Health and Aetna,NONE
#HealthcareTrends 2018: Synergies from the Non-Traditional #CVS Health #Aetna Merger https://t.co/K3hlsle4uP,The merger of CVS Health and Aetna,NONE
@lanheechen @Aetna @CVSHealth @WashTimes It depends on if CVS will continue to accept plans from other insurers. I… https://t.co/tuQWpzHHow,The merger of CVS Health and Aetna,NONE
"$AET $CVS:
 
 Upcoming CVS Deal Will Reward Aetna Inc Shareholders:
 
 https://t.co/X7ktWrcX1X",The merger of CVS Health and Aetna,NONE
#HealthcareTrends 2018: Synergies from the Non-Traditional #CVS Health #Aetna Merger https://t.co/35zxdPGfda,The merger of CVS Health and Aetna,NONE
@SenDuckworth @SenatorDurbin What about CVS Aetna merger?,The merger of CVS Health and Aetna,NONE
What Your #Disruption Threatened Business Can Learn From #CVS’s Acquisition of #Aetna | https://t.co/XMSRV4569G,The merger of CVS Health and Aetna,NONE
What the Aetna CVS deal means to the industry https://t.co/TDxNnaesHb,The merger of CVS Health and Aetna,NONE
#HealthcareTrends 2018: Synergies from the Non-Traditional #CVS Health #Aetna Merger https://t.co/y63WctI3T8,The merger of CVS Health and Aetna,NONE
"“Big is bad, in the view of many, and bigger is badder”
 
 Benefits of #CVS #Aetna #merger far outweigh the costs
 
 https://t.co/t9n0LxDwNu",The merger of CVS Health and Aetna,NONE
CVS has committed to keep Aetna's headquarters in Hartford for 10 more years. Darren Kramer has those stories and m… https://t.co/TaQpaNK8I5,The merger of CVS Health and Aetna,NONE
5) So -- what types of vertical mergers in HC other than CVS/Aetna? Other pharmacy/payor; insurance/provider; other… https://t.co/LCJar5Bv3r,The merger of CVS Health and Aetna,NONE
$VZ $AET CVS Bond Buyers Get $300 Million Windfall After Mega Sale via https://t.co/jURZDymPXI,The merger of CVS Health and Aetna,NONE
What Your #Disruption Threatened Business Can Learn From #CVS’s Acquisition of #Aetna | https://t.co/lnsKaFqlIM,The merger of CVS Health and Aetna,NONE
"CEOs of mega-corps such as CVS,Aetna,ExpressScripts,United&amp;others, you had a chance to be one and you chose the oth… https://t.co/L71tHfGJhU",The merger of CVS Health and Aetna,NONE
"healthcare stocks also up on the AT&amp;T merger news, $CVS $AET $ESRX are up in the after hour trading.",The merger of CVS Health and Aetna,NONE
CVS buys Aetna - What Does it mean for your patients? https://t.co/VtmUe1KPDP,The merger of CVS Health and Aetna,NONE
#HealthcareTrends 2018: Synergies from the Non-Traditional #CVS Health #Aetna Merger https://t.co/usoGinX4NT,The merger of CVS Health and Aetna,NONE
"Experts analyze Aetna, CVS merger https://t.co/NpyAX61rJM",The merger of CVS Health and Aetna,NONE
"CVS, Aetna &amp; Disruption - HBA - The Future of Healthcare Marketing Panel Audience Q&amp;A (Video) https://t.co/dLLijtLjXn",The merger of CVS Health and Aetna,NONE
$AET / $CVS: Positive signs in a shifting competitive landscape: https://t.co/JpJoL3vmI7.,The merger of CVS Health and Aetna,NONE
"CVS Health CEO: Aetna merger may work with hospital, physician EHRs to coordinate care https://t.co/G40rKaZbFn",The merger of CVS Health and Aetna,NONE
@hmeisler I think that a decent amount of the $45 billion in $AET cash from the $CVS deal will be reinvested in hea… https://t.co/ai60ejLSUB,The merger of CVS Health and Aetna,NONE
CVS - Bigger Than You Know by Company Man @MikeCompany17 Will @CVSHealth merger with Aetna reinvent affordable heal… https://t.co/jT3ZgH1vgV,The merger of CVS Health and Aetna,NONE
@FalseClaimLaw And cvs is buying Aetna???,The merger of CVS Health and Aetna,NONE
How the #AetnaCVS #Merger Could Affect #Healthcare in #Rural #Maine https://t.co/N4HzifcAyS via @Stroudwater… https://t.co/6V3p9IeVVZ,The merger of CVS Health and Aetna,NONE
"CVS is keeping a number of top Aetna execs, post-merger. Good news for Hartford. https://t.co/PXIpCc2j0z",The merger of CVS Health and Aetna,NONE
@kksheld @KenPaxtonTX @TheJusticeDept Allowing CVS/Aetna merger is tantamount to legalized grand larceny perpetrate… https://t.co/WxJA4ErMjq,The merger of CVS Health and Aetna,NONE
"New Article :) Like and Share if Interested!!
 [Valuation Analysis] Buy CVS before the Aetna acqusition is completed. https://t.co/BvXxrbciqo",The merger of CVS Health and Aetna,NONE
CVS Health &amp; Aetna - The Purpose and Promise of Our New Company https://t.co/eMJMkT721g via @YouTube,The merger of CVS Health and Aetna,NONE
#CVS-Aetna outpaces #Amazon as most likely to disrupt #healthcare: https://t.co/5o19cyGsk9,The merger of CVS Health and Aetna,NONE
What Your #Disruption Threatened Business Can Learn From #CVS’s Acquisition of #Aetna | https://t.co/6tMJzgSdnF,The merger of CVS Health and Aetna,NONE
"The driving force behind the proposed merger between Aetna and CVS Health is steering patients to accessible, lower… https://t.co/rMMKdwwG0C",The merger of CVS Health and Aetna,NONE
"CVS CEO @LarryMerlo on why buy Aetna? ""We're seeing the retailization of healthcare. Shifting choice to consumers.… https://t.co/z9qjCRYo2m",The merger of CVS Health and Aetna,NONE
"""Would Aetna customers with conditions like HIV be forced to use CVS and cut ties with their old pharmacies at the… https://t.co/U6xNWGmHLW",The merger of CVS Health and Aetna,NONE
"""If you have insurance through Aetna most likely you are going to be going to a CVS and one of their Minute Clinics… https://t.co/C3y3lTE3XQ",The merger of CVS Health and Aetna,NONE
#NavyCapital : CVS made a big change after closing its $69 billion Aetna deal. Here’s what that could mean https://t.co/fL9POvgNYW,The merger of CVS Health and Aetna,NONE
CVS and Aetna will have largest impact on healthcare according to poll https://t.co/2aisbWa0qj,The merger of CVS Health and Aetna,NONE
US: CVS Health Names New Management Structure Following Aetna Deal https://t.co/dilWQlwYxY,The merger of CVS Health and Aetna,NONE
"*NEW DEAL: CVS $BMARK UP TO 9-PARTS TO FUND AETNA ACQUISITION
 
 whisper of as much as $40b",The merger of CVS Health and Aetna,NONE
"CVS, Aetna get DoJ request for more information related to merger https://t.co/RwMWuoLLd6 $CVS $AET",The merger of CVS Health and Aetna,NONE
RT @bobjherman: Important from @danprimack: Will CVS strong-arm Aetna members to use its pharmacies? A lawsuit CVS… https://t.co/PFcvEZ2LPI,The merger of CVS Health and Aetna,NONE
"No Easy Answers In CVS, Aetna Merger Debate https://t.co/w2iS4NX2oj via @ctnewsjunkie https://t.co/43CpSFi1s9",The merger of CVS Health and Aetna,NONE
CVS plans to offer $40 billion in new debt to finance the company’s proposed acquisition of Aetna https://t.co/f1NnmpOmDt,The merger of CVS Health and Aetna,NONE
Op-ed: #CVSAetna #merger a formidable #pharma rival when it comes to access. #hcmktg $CVS $AET @Marc_Iskowitz… https://t.co/z5Zz2xmoOK,The merger of CVS Health and Aetna,NONE
CVS Health said the combination — which will see Aetna operate as a standalone business unit with its enterprise —… https://t.co/agjskzHUUr,The merger of CVS Health and Aetna,NONE
Assessing Financial Performance and Its Impact on Merger Acquisition for Aetna https://t.co/HM1X77FALn,The merger of CVS Health and Aetna,NONE
"https://t.co/Fbg2YL9bFU
 CVS plan to issue $40 billion in debt to fund Aetna takeover puts credit rating in peril",The merger of CVS Health and Aetna,NONE
CVS lays out vision for future as Aetna merger looms https://t.co/JNEPoQWxLm,The merger of CVS Health and Aetna,NONE
Inbox: The House Judiciary Committee will hold a hearing on the proposed merger of CVS Health and Aetna Feb. 27. Re… https://t.co/a6hApPQdIb,The merger of CVS Health and Aetna,NONE
#ICYMI: @AmerMedicalAssn President @BarbaraMcAneny testified in June that #CVSAetna #merger raises significant… https://t.co/44M90HN54C,The merger of CVS Health and Aetna,NONE
"Republican Congressman has asked the FTC and Jeff Sessions at Justice Department to ""thoroughly review"" the CVS-Aet… https://t.co/x2BMBKNSRx",The merger of CVS Health and Aetna,NONE
"With CVS' recent acquisition of Aetna, the #healthcare sector in the US may see some significant changes. Read our…… https://t.co/06jl3BpQDV",The merger of CVS Health and Aetna,NONE
Synergies from Non-Traditional #CVSAetna Merger #Healthcare Trends 2018 Podcast 5:25 min https://t.co/0sveA4VjeP,The merger of CVS Health and Aetna,NONE
"Like so many #healthcare #mergers, #CVS &amp; #Aetna driven by opportunity. Data key for driving, but diff challenges h… https://t.co/7OMD2odZb1",The merger of CVS Health and Aetna,NONE
What Your #Disruption Threatened Business Can Learn From #CVS’s Acquisition of #Aetna | https://t.co/vChVZb1XLV,The merger of CVS Health and Aetna,NONE
"$CVS higher after Q3 beat
 CEO Larry Merlo: ""While CVS and Aetna remain separate companies today, the performance of… https://t.co/f8GULjnPQO",The merger of CVS Health and Aetna,NONE
Just started a position in $CVS Health for $66.07. I like the merger with Aetna $AET. #Health #Retirement… https://t.co/E9Bpgv4ttE,The merger of CVS Health and Aetna,NONE
How CVS stores will change after Aetna deal https://t.co/DEUC7klCTb,The merger of CVS Health and Aetna,NONE
CVS plans to keep Aetna's headquarters in Connecticut NEW YORK (Reuters) - CVS Health Inc https://t.co/dvZjcpGBWA @silewconsulting @blacq2,The merger of CVS Health and Aetna,NONE
CVS Health outlines how Aetna combination will transform health care https://t.co/9pmxJcbHir,The merger of CVS Health and Aetna,NONE
Are we headed for a turf war? How are health insurance companies reacting to #CVSAetna &amp; Amazon JPM Berkshire Hatha… https://t.co/CfH8Ex5m79,The merger of CVS Health and Aetna,NONE
Does CVS–Aetna Spell the End of Business as Usual? | NEJM https://t.co/Y3a6FCGe14 #premed #futureofmedicine https://t.co/vs4X9kmyzE,The merger of CVS Health and Aetna,NONE
$AET $CVS https://t.co/nSUBOEIq47,The merger of CVS Health and Aetna,NONE
Do you agree with this Forbes article that the CVS Health and Aetna merger is a threat to U.S. #hospitals? https://t.co/26KNHqANkz,The merger of CVS Health and Aetna,NONE
"“Are Aetna patients going to be mandated to go to a CVS MinuteClinic?”
 #CVSHealth #Aetna #megamerger #retailclinic… https://t.co/pipSyEJJi3",The merger of CVS Health and Aetna,NONE
#Futures #ES_F #daytrading Aetna and CVS Were Both Talking to Others During Deal Process https://t.co/yGg9HiCizg… https://t.co/xFJwkRl4eh,The merger of CVS Health and Aetna,NONE
"$CVS plans to add three more $AET directors to its board upon completion of the acquisition, and Aetna's Boratto wi… https://t.co/a8Ltcnz7FA",The merger of CVS Health and Aetna,NONE
CVS &amp; Aetna Team Up: 3 Implications for Providers https://t.co/6RMhLoPv8a,The merger of CVS Health and Aetna,NONE
Amazon entry intro pharma sales could speed DOJ's regulatory review of CVS deal to acquire Aetna and Cigna deal fo… https://t.co/SSypZ0l3O2,The merger of CVS Health and Aetna,NONE
"For anyone keeping up with the #CVS / #Aetna merger, my colleague Pat Souter provides some insight into #PartD dive… https://t.co/Dr01F24pyf",The merger of CVS Health and Aetna,NONE
"#MotivationMonday, as Walgreens and Humana look to expand their partnership, the deal with CVS and Aetna is set to… https://t.co/hGP2r1Ssan",The merger of CVS Health and Aetna,NONE
Insider Q&amp;A: CVS Health CEO seeks bigger role in your care: CVS Health CEO Larry Merlo seeks bigger role in your ca… https://t.co/vJhBPwRsll,The merger of CVS Health and Aetna,NONE
@LaurenDC5 IPhA continues to stand firm against such consolidations of the marketplace (whether CVS/Aetna or ESI/Ci… https://t.co/GJP3rVDDIb,The merger of CVS Health and Aetna,NONE
"For all the coverage of @CVSHealth/@Aetna, and @Amazon/@jpmorgan/Berkshire, I’m seeing little analysis on the impac… https://t.co/FxnHVSZWNW",The merger of CVS Health and Aetna,NONE
.@CVS and @Aetna combination to face vast data integration challenges via @HDMmagazine https://t.co/IT8kMqUM9c,The merger of CVS Health and Aetna,NONE
@CVSHealth bought @Aetna mail order pharmacy. CVS sucks &amp; now Aetna’s mail order pharmacy does as well. CVS is too… https://t.co/apR07nUSvR,The merger of CVS Health and Aetna,NONE
"Oh, my. https://t.co/KyN1IhQS5W This will not end well for the Aetna/CVS merger.",The merger of CVS Health and Aetna,NONE
"$CVS:
 
 Form 425 AETNA INC /PA/ Filed by: CVS HEALTH Corp:
 
 https://t.co/9LkL25iLUj",The merger of CVS Health and Aetna,NONE
ICYMI: @cvspharmacy Health CEO Larry Merlo said the #CVSAetna combination could potentially work with the Amazon-JP… https://t.co/yUgDMrPHnC,The merger of CVS Health and Aetna,NONE
The diversifying oddness of the combo can help fend off Amazon and other competitors. The Success of $CVS $AET Depe… https://t.co/Lg6FI7qhZ2,The merger of CVS Health and Aetna,NONE
10 Years ago... What do we think will happen when CVS/Aetna merge? Ask any pharmacy how they must continue2 fill Rx… https://t.co/1WnJRiJbUW,The merger of CVS Health and Aetna,NONE
@CharlesPKroll And they are silent on the potential merger of Aetna and CVS CMK. Get ready to cede more of your pr… https://t.co/Eadwv9pXEO,The merger of CVS Health and Aetna,NONE
"Following Aetna+CVS, Cigna+ESRX.O reflects a sector-wide vertical consolidation allowing integration of pharmacy+me… https://t.co/xroaHQGtpM",The merger of CVS Health and Aetna,NONE
"Initiated position in $CVS at $61.84. Aetna merger = complete healthcare provider &amp; great valuation (F/PE: 9.7, F/E… https://t.co/6xzRXUAITE",The merger of CVS Health and Aetna,NONE
CVS to keep Aetna in Hartford https://t.co/Jo7HGk3YTc https://t.co/kNKBGQcVxt,The merger of CVS Health and Aetna,NONE
CVS provides more hints of reimagined health care post Aetna merger https://t.co/gYwopDpmLO https://t.co/sUrpHzpPLn,The merger of CVS Health and Aetna,NONE
.@CVSHealth CEO Larry Merlo recently shared his vision for the newly-combined CVS Health &amp; @Aetna at the… https://t.co/FwMClKm6sF,The merger of CVS Health and Aetna,NONE
"CVS, Aetna say their merger won't be anticompetitive, but some consumer advocates are skeptical… https://t.co/rP3RaWQlUG",The merger of CVS Health and Aetna,NONE
@CVSHealth and @Aetna merge. #consumers #medical #care #CVS #Aetna #medicines #pharmacy via @nytimes… https://t.co/PSilNr0Aff,The merger of CVS Health and Aetna,NONE
"What can you learn from #CVS' acquisition of #Aetna? Lesson 1: Even if you can swim upstream, you probably shouldn'… https://t.co/Re7JiUJLw3",The merger of CVS Health and Aetna,NONE
CVS Health Announces Management Team for Combined Company Following Close of Aetna Acquisition Transaction | CVS He… https://t.co/KcaZRL0g7C,The merger of CVS Health and Aetna,NONE
"CVS, Aetna set to defend merger at congressional hearing; economic and health policy experts also set to testify… https://t.co/G6Z2f4arT3",The merger of CVS Health and Aetna,NONE
What would CVS–Aetna merger mean for #pharmacists? https://t.co/pTo1Z6sWoR https://t.co/GhmmmIuDeZ,The merger of CVS Health and Aetna,NONE
CVS cuts pharmacy reimbursements after announcing Aetna merger https://t.co/3rN9mEAI6M,The merger of CVS Health and Aetna,NONE
