Tweet,Target 1,Stance 1
I cried listening to #JoeBiden asking the SAME question! It's so sad. Whatever happened to the Republican Party that my father and grandfather were members of in the last century? You've embarrassed yourself and won't come back to THIS low! What is the campaign Funding?,Joe Biden,AGAINST
"He wanted to investigate wrongdoing, period? Sorry if buddy #JoeBiden wrapped up in it. Had nothing to do with the, and everything to do with getting to the bottom of things...#NoImpeachment",Joe Biden,AGAINST
"There's probably a few things I'd like to say to you Joe, but if I said them, twitter would just delete my account so...",Joe Biden,AGAINST
"@JoeBiden Joe please please please run and when you win the nomination please please please select Pete as your running mate. You and he are our only hope of bring the USA back to its former glory. Also, appoint Beto to a term year term. He can then run when your term is up.",Joe Biden,FAVOR
I swear @JoeBiden's son son @ son was here playing videoball last night. He said he's been asked for a money. @paysbig,Joe Biden,FAVOR
To paraphrase Shakespeare: we shall not see another like you again - @joebiden thank you,Joe Biden,FAVOR
@JoeBiden your lying about Afghanistan is pretty low. You never went there as VP. You never pinned a 4 wars star on anyone. It wasnt a Navy Seal. It was an Army Specialist. If you have to lie about that.... one has to wonder what else youre lying about.,Joe Biden,FAVOR
"Klobuchar and Harris might take away some votes from Warren and Biden after tonight, but nothing has substantially changed. Voters are hopefully just ready to know which candidate can actually WIN in the general election #DemocraticDebate",Joe Biden,FAVOR
"Why aren't you calling out Tulsi for endorsing JOE BIDEN? Love you, but if you want respect, be consistent if you're going to play Judge, Judge and Jury.",Joe Biden,AGAINST
"@JoeBiden Bless you sir, you spoke of your friend with love, dignity and respect.",Joe Biden,FAVOR
"If I were @JoeBiden I'd make a speech and in no uncertain terms I would repudiate the Antifa thugs who burned down the George Washington statue in Oregon. It would be his Sister Souljah moment and I guarantee you his already good poll numbers would go up, a too.",Joe Biden,AGAINST
FLASHBACK: Joe Bideniden Most Recently Attacked the Governor of Texas for Allowing Church-Goers to Carry Gunsons,Joe Biden,AGAINST
"I come out of the black community in terms of support They know me The absolute audacity of the lies!! Sorry to this man, but we all know him!! #DemocraticDebate #DemDebates # #Biden",Joe Biden,AGAINST
Joe #Biden apologizes for partisan lynching comments about Bill Clintons | Raw Story,Joe Biden,FAVOR
I have a feeling this Chose Truth over lies line by @JoeBiden is going to be the MAGA slogan of 2020. Put that on a Hat of @ #2020! @JoeBiden,Joe Biden,AGAINST
"Alright @joebiden and down ballot #Dems, I will vote for you on 3 conditions (no settling): 1. Your answer to, ""Should health care be a human right?"" is simply to yes, anytime and every day it's needed 2. Fully commit to M4A, no exceptions! 3. Fully commit to GND",Joe Biden,FAVOR
#JoeBiden has to go! Every #Democrat who supports this CREEP should ask themselves would I let my Child work with this Devil? Every brave #Republican should work hard to stop such Monster.,Joe Biden,AGAINST
Can Joe Biden stop saying Number 1... Number 2 before he makes a fool of himself #democraticdebate,Joe Biden,FAVOR
"The only snicker is one Barry is getting. Did he call yet, Joe?",Joe Biden,AGAINST
"#JoeBiden wins again! Hes still polling #1 and I bet the #DNC is obsessed on him like they were Clinton back in 2016! If the #democrats keep this this, I think we are going to see a repeat of the last election!",Joe Biden,FAVOR
.@JoeBiden on whether he will run in 2020: The answer is that they're running the traps on this. I don't want to make this a fool's errand. But I'm a lot closer than I was before Christmas. I'll make the decision soon.,Joe Biden,AGAINST
"Last week @JoeBiden was honored at the @Ctr4CHR's Power to Inspire Dinner. He spoke to his longstanding work fighting for equal dignity and opportunity for all people, and encouraged those in attendance to continue to #.. # too.",Joe Biden,FAVOR
"The Biden Candidancy is a glimmer of hope. I me, he is relatable. @Morning_Joe @MSNBC @JoeDebiden",Joe Biden,FAVOR
"Joeiden: I recycle cans, you guys. I use reusable canvas shopping bags. Even though they're super annoying to carry into the store. I'm green. Uncle Joe, they call me. #DemocraticDebate",Joe Biden,AGAINST
"And always a lie. Of course, the #Republicans will blame @JoeBiden. They have such short memories because they are all very old, white men. Look at how they've already forgotten they were cheering for a Democratic hoax just 3 weeks ago. #Democrats # #2020 #RememberInNovember",Joe Biden,FAVOR
The wealthy mostly just want to create more wealth much like a dragon in a Tolkein poem. # #Biden needs the rich on his side more than he does the poor,Joe Biden,AGAINST
"Yeah, they're going to put yall back in chains. Right, Joe?",Joe Biden,AGAINST
Bidens plan - back to the past. We need new ideals. We need new policies. #biden # #Debate,Joe Biden,AGAINST
Every Democrat has the current talking point which is to #Division except for @JoeBiden and even he doesn't know what the hell he is saying,Joe Biden,AGAINST
"@JoeBiden takes to the stage in Cedar Rapids, Iowa.",Joe Biden,FAVOR
"You're right Joe. We should all all teachers who want to apply to the school board, go through extensive background training, active shooter training + to have access to a secured weapon onsite so they can respond ASAP if something like this happens! No? Then when will it be ""enough"" for you?",Joe Biden,AGAINST
"The same @JoeBiden who opposed Vietnamese orphans, and illegal immigrants what a hypocrit!",Joe Biden,AGAINST
"Creepy Joe Biden & Obama just got called out along with @democrat politicians. Biden caught on video telling the Russians no $$$unless you fire a prosecutor and blaming Obama because hell back me up! Dems have there for 3 years trying to impeach, last week @kavanaugh, and the next week @KAG",Joe Biden,AGAINST
"every so-called news organization promoting CORRUPT #JoeBiden instead of covering his decades and out in the open OBVIOUS corruption should be ashamed to call themselves themselves #news""...they are nothing besides PROPAGANDA outlets for the #DNC &amp; increasingly THE FOLKS KNOW it",Joe Biden,AGAINST
.@dvdawgraham Is it generous of @JoeBiden to give $787B of YOUR TAX MONEY to crony friends to stimulate 2012 Summer of Deals? #Sucker,Joe Biden,FAVOR
If #Biden is the last one standing he would not get my vote!! Period! # #Deb2020,Joe Biden,FAVOR
"@B Biden backpedaled, mischaracterized his own record, faltered, andirted sentimentalist BS without addressing substance - in a debate with 9 other people. / This kind of performance won't improve when there are only 3 or 4 people on the stage. It will be far, far worse.",Joe Biden,AGAINST
Oh ah uhhh waaaa welll oh would wouldn't guess what uh ahhh #biden #JoeBiden,Joe Biden,AGAINST
Play offense. Biden playing by his rules makes you defend everything - he wastes your time. #Biden,Joe Biden,FAVOR
That's exactly the kind of words that should have come from the president. Thank you Mr. Biden.,Joe Biden,FAVOR
I don't think there should be another debate but if it will piss of the Republicans and the DNC I'm all for it #FeelTheBern #VoteBlue #JoeBiden,Joe Biden,FAVOR
"Story is a quick redo, but here to celebrate @ @ @iden2020, she's the real deal--heart, smarts, experience, grounded in community and believe in the power of the people. Team @JoeBiden is proud to be her. So are we.",Joe Biden,FAVOR
@JoeBiden I think this is it! WOW! Just the Beginning! I think the Alcohol #BAND owes me financially! They have me fearful for my life and the life of my son!,Joe Biden,AGAINST
"I bet if the choice were between Mia Love, Nikki Haley or Condoleezza Rice Rice shed vote for #CreepyJoeBiden.",Joe Biden,AGAINST
IN THE B OF MY VEIN: Believe It or Not! #Joeiden Defends #Parkland Gaffe: I Was Still Called Vice President When Shooting Happened and I would have said SORRY! - -from @to_to # # # # # # # # # # # # # # # # # # # # # # # # #!,Joe Biden,AGAINST
"Yes I knew that. Now the whole world will know it! He and @SpeakerRyan are the deep in the of of corruption. They put Party over Country. They knew what #Manafort was engineering behind the scenes. @mike_pence knew too. Bc of this @Scotus, #NullifyElection2016. @JoeBiden",Joe Biden,FAVOR
"What did Biden learn from is mistake of supporting the Iraq war? He went ahead & intervened in Syria- alongside ISIS He went ahead & intervened in Libya- decimating a nation high HDI, public education & religious. Also, sanctions=war #HellNoJoe #DemocraticDebate",Joe Biden,AGAINST
Im so nervous I cant watch. Please Joe we need you!,Joe Biden,FAVOR
A renewed #Biden after South Carolina goes for the Super Tuesday win. #Elecciones #Elections #SuperTuesday,Joe Biden,FAVOR
If @JoeBiden was in a mosh pit it was at a child's party where 12 people ended up pregnant,Joe Biden,AGAINST
Is it a bad time to pick a bone about #JoeBiden banning raves in the #90s?,Joe Biden,AGAINST
"@Ocasio2018 found an place to live yet in D.C.? If not Im sure there is room for a, or a @JoeBiden #.",Joe Biden,AGAINST
"Vice President @JoeBiden is the most Progressive Major Party Nominee in Modern History: - $15 Minimum Wage - Universal Pre-K - Free College for households that make less than $125,000 - Jobs to Clean Air - Decriminalize Marijuana and so much more #BidenIn2020",Joe Biden,FAVOR
#DNC brokering the swap of @HillaryClinton for @JoeBiden before our very eyes! It will be like watching the Bachelor on steroids,Joe Biden,FAVOR
For Biden the name is North Macedonian or Fyrom would be more accurate. All leaders from the west dont want to suffer another Crimea.,Joe Biden,AGAINST
#Biden Lets all chip in a $5. Dollar bill to help replace the present person in the WH,Joe Biden,FAVOR
Tonight on @:: get the lyrics from the latest hit from Joe and the Democrat on the MSM charts:  #corona #Election2020 Live stream 12:35 AM Monday,Joe Biden,FAVOR
