Tweet,Target 1,Stance 1
#Cigna: Talent Acquisition Team Lead- #Sales and #Business Aligned in #UnitedStates #job http://t.co/oHfTz7YyL6 http://t.co/uftILzLJVW,The merge of Company Anthem and Company Cigna,NONE
"Food trucks, art, live music &amp; warm weather. It's a #CollegeNight takeover @oxnardfoodtruks w @CSU_CI @CarnegieArtMuse at Plaza Park 5/1",The merge of Company Anthem and Company Cigna,NONE
"Tribal Football - PSG, Monaco to bid for Chelsea keeper Cech http://t.co/cTzuxmnWAd #CI",The merge of Company Anthem and Company Cigna,NONE
► Hidden Force - Thokoza Anthem (2005) [The Takeover Album]. The only Monwa &amp; Son - Via Orlando sample that has made sense in my ears.,The merge of Company Anthem and Company Cigna,NONE
"Kenwood-based CBank to acquire CI Finance: Financal terms of the deal, which should close by early May, were n... http://t.co/zeMcbl8Qe9",The merge of Company Anthem and Company Cigna,NONE
"$ANTM:
 
 Anthem Closes Simply Healthcare Buyout:
 
 http://t.co/uewsiBJlc0",The merge of Company Anthem and Company Cigna,NONE
"VICTORIA'S SECRET CATALOG SWIM 1997 TYRA BANKS, NAOMI CAMPBELL, SUPERMODELS: $9.97 (0 Bid... http://t.co/DqznElW4YE #antm #nexttopmodel",The merge of Company Anthem and Company Cigna,NONE
@timothygo_only1 Gosh! I watched a documentary the other night (on CI i think) on how easy it is to acquire/buy guns in the US,The merge of Company Anthem and Company Cigna,NONE
THIS THAT INDIGO ANTHEM FLY LIKE PASSPORTS NO RANDOMS SEARCHIN FOR THAT PURPOSE MERGE WITH LITTLE BIT OF PIECE OF MIND ON THIS EARTH BITCH,The merge of Company Anthem and Company Cigna,NONE
"Check out ANTHEM -Bound to Break ※(24-bid Remastering Edition)- '99, JAPAN OBI~[KICS-2867] http://t.co/1TtPftnKkP via @eBay",The merge of Company Anthem and Company Cigna,NONE
H&amp;M and ILO Signs Unique Agreement on Sustainable Global Supply Chains via @3BLMedia http://t.co/2tBBGXlLWj #SCMconf14 #HMConcious,The merge of Company Anthem and Company Cigna,NONE
"@everywhereist @AllOnMedicare @Cigna yet,people fear gov't takeover of HC,when infact your care depends on H.I decisions, not your doctors",The merge of Company Anthem and Company Cigna,NONE
"Ford : Falcon Futura 1963 ford falcon futura 2 door southern car 170 ci project: $1,100.00 (4 Bid... http://t.co/UVHuWqaizU Project Car",The merge of Company Anthem and Company Cigna,NONE
Last Second Bid It! http://t.co/JIUHU02FpG 2013 Entegra Coach Anthem 42RBQ Like New Diesel Pusher RV 450 HP Cummins,The merge of Company Anthem and Company Cigna,NONE
WSJ reports Humana considering takeover offers from Cigna and Aetna http://t.co/Tdtso38o27,The merge of Company Anthem and Company Cigna,FAVOR
GREAT NEWS! Anthem Blue Cross has reached an Agreement with Stanford Health Care. http://t.co/Wd9WdIO35A #Healthcare,The merge of Company Anthem and Company Cigna,NONE
Tribal Football - Chelsea step in as Barcelona table bid for Juventus dynamo Pogba http://t.co/GyBCgmdvYc #CI,The merge of Company Anthem and Company Cigna,NONE
@BaseballGuys kendreys morales worth stashing 15 team mixed w Matt Dominguez as current ci spot?have room &amp; want to bid now before he signs?,The merge of Company Anthem and Company Cigna,NONE
"CHI St. Luke's Health, Cigna reach agreement on new, multi-year contract http://t.co/qGyqA35IC0",The merge of Company Anthem and Company Cigna,NONE
@Baby_Griner yo😩😂😂😂😂😂 you going to stop letting my cousin be the bid 😂😂😂😂,The merge of Company Anthem and Company Cigna,NONE
"Fyi, User Agreement Between Anthem and End User of Anthem, #user #agreement #between #anthem #end #user #anthem http://t.co/gHotASdyK8",The merge of Company Anthem and Company Cigna,NONE
"THURS 7/10, we welcome Anthem Cider for another epic Tap Takeover/Flight Night + Live Music! http://t.co/AWL0PmFIKp http://t.co/2MmZ8eL9zh",The merge of Company Anthem and Company Cigna,NONE
Hartford (CT) NBC30: Anthem and Hartford HealthCare Reach Agreement . More #HealthCare #news - http://t.co/LE6O90zfLz,The merge of Company Anthem and Company Cigna,NONE
Anthem Reaffirms Commitment to Its $47-Billion Bid for Cigna http://dlvr.it/BHkw4t,The merge of Company Anthem and Company Cigna,FAVOR
Tribal Football - Chelsea launching bid for Nigeria World Cup star Emmanuel Emenike http://t.co/3Zc1earafD #CI,The merge of Company Anthem and Company Cigna,NONE
Thoma Bravo to Acquire Sparta Systems via @pharmiweb http://t.co/Cz5LYfH6CN #SCMconf14,The merge of Company Anthem and Company Cigna,NONE
#TAKEOVER IS A ANTHEM FOR THE CITY. MEANING WHAT EVER CITY A PHILLY NIGGA IS IN ITS GONNA BE TOOK OVER WITH OUR MUSIC ETC.... #PHILLY 🔥🔥🔥,The merge of Company Anthem and Company Cigna,NONE
"$CI Cigna-HealthSpring and Genesis Physicians Group Create New Value-based Agreement to Better Serve Dallas-Fort
 http://t.co/jIRHkB8Nt2",The merge of Company Anthem and Company Cigna,NONE
Tribal Football - PSG willing to include Cavani in bid for Chelsea star Hazard http://t.co/EJ2ux8sqQv #CI,The merge of Company Anthem and Company Cigna,NONE
Purely market speculation: @Aetna may acquire @Humana or @Cigna (via @Benefits_Pro) http://t.co/OFMnyscIuY,The merge of Company Anthem and Company Cigna,AGAINST
Wall Street Stirs Talk of Aetna Prepping Bid for Humana or Cigna | AIS Health http://t.co/2Os40sBGjC,The merge of Company Anthem and Company Cigna,FAVOR
Aetna may acquire Humana or Cigna: An industry shake-up is apparently in the works as insurance giant Aetna is... http://t.co/kkYqvGe4ne,The merge of Company Anthem and Company Cigna,FAVOR
"Aetna, Humana, and Cigna among health plans investing in value-based care payment #VBP #ACOs https://t.co/KeQY4Ahkgd",The merge of Company Anthem and Company Cigna,NONE
"Humana in Talks for Takeover by Aetna/Cigna: The stock is up 16% today, consolidation is the first step to red... http://t.co/jm6IYFsByF",The merge of Company Anthem and Company Cigna,FAVOR
#economy Analyst Says Sell Humana Amid 'Wishful' Takeover Speculation http://t.co/OuHxJZEOI,The merge of Company Anthem and Company Cigna,AGAINST
Sr. Mktg Advisor Aetna may acquire Humana or Cigna http://t.co/lTjwFi0Y8O #marketing #strategy,The merge of Company Anthem and Company Cigna,FAVOR
"#Aetna may acquire #Humana or #Cigna
 http://t.co/xNIsgD5i5P",The merge of Company Anthem and Company Cigna,FAVOR
"$HUM $GS $AET $CI:
 
 Humana shares jump 15% amid takeover report:
 
 http://t.co/mZ4i2mw7xj",The merge of Company Anthem and Company Cigna,NONE
Wall Street Stirs Talk of Aetna Prepping Bid for Humana or Cigna http://t.co/y35sFC8iLk,The merge of Company Anthem and Company Cigna,FAVOR
Aetna merger with Cigna or Humana could be ‘imminent’ says Leerink analyst Ana Gupte http://t.co/BDnEkyDOsw via @barronsonline $AET $HUM $CI,The merge of Company Anthem and Company Cigna,FAVOR
This is big. Aetna may acquire Humana or Cigna (via @Benefits_Pro) http://t.co/ZjJP8QIaAL,The merge of Company Anthem and Company Cigna,NONE
Value-Based Care May Drive Aetna Bid For Cigna Or Humana http://t.co/e0XVVwJJ9F/s/7F7G via @brucejapsen @forbes #ACA $AET $CI $HUM,The merge of Company Anthem and Company Cigna,FAVOR
Analyst Calls Aetna Acquisition Of Humana Or Cigna 'Imminent' http://t.co/UApX9UKE33,The merge of Company Anthem and Company Cigna,FAVOR
Analyst Calls Aetna Acquisition Of Humana Or Cigna 'Imminent' http://t.co/F9VJfo8wQM,The merge of Company Anthem and Company Cigna,FAVOR
Value-Based Care May Drive Aetna Bid For Cigna Or Humana - http://t.co/hTYz39KJ0l,The merge of Company Anthem and Company Cigna,FAVOR
Humana makes sense. Cigna doesn't. Aetna may acquire Humana or Cigna http://t.co/kEK6cdaG1U,The merge of Company Anthem and Company Cigna,AGAINST
"Humana halted amid reports of takeover: Potential bidders for Humana include Aetna and Cigna, Dow Jone... http://t.co/ZICI0oqnvg #stocks",The merge of Company Anthem and Company Cigna,FAVOR
"Cigna, Humana seen as potential takeover targets in Managed Care space $CI $HUM $AET $ANTM $UNH $CNC $WCG $HNT... http://bit.ly/1PDcrvr",The merge of Company Anthem and Company Cigna,NONE
DE Chancery Court granted Anthem's $ANTM motion to enjoined Cigna $CI from terminating their agreement which Cigna has agreed to abide by,The merge of Company Anthem and Company Cigna,FAVOR
The toxic Anthem-Cigna romance didn't work out but speculation abounds about their next M&amp;A targets… https://t.co/aBGwdYikfR,The merge of Company Anthem and Company Cigna,AGAINST
"U.S. is suing to prevent Anthem-Cigna, Aetna-Humana mergers https://t.co/Z5c2Np9nmB https://t.co/hTQnA2hGtZ",The merge of Company Anthem and Company Cigna,AGAINST
D.C. Circuit Affirms Decision Blocking Anthem's Acquisition of Cigna https://t.co/11tOP6Eats,The merge of Company Anthem and Company Cigna,AGAINST
AMA president: Regulators must protect patients from Anthem-Cigna's 'bad deal' https://t.co/lXN6X2pbuY via… https://t.co/M0y5pwZI13,The merge of Company Anthem and Company Cigna,AGAINST
Anthem &amp; CIGNA Enter Into Definitive Acquisition... https://t.co/XUwPVtI7Fw,The merge of Company Anthem and Company Cigna,FAVOR
The $48 billion Anthem-Cigna deal could be close: http://t.co/VnwVNfyemP,The merge of Company Anthem and Company Cigna,FAVOR
"D.C. Circuit in 2-1 panel decision affirms finding that Anthem, Cigna deal anticompetitive https://t.co/o2c9Zy1iwJ",The merge of Company Anthem and Company Cigna,AGAINST
Aetna purchases Humana and Anthem makes bid for Cigna. When will antitrust laws begin to apply to health insurers #healthcare #marketoptions,The merge of Company Anthem and Company Cigna,AGAINST
$ANTM To Acquire $CI for $188/share,The merge of Company Anthem and Company Cigna,FAVOR
"@qmriis We are in-network with all PPO insurance providers in CA. Anthem, Cigna, Aetna, United Healthcare, and Blue Cross of CA.",The merge of Company Anthem and Company Cigna,NONE
"Anthem/Cigna merger takes hits during trial, testimony shows https://t.co/12ldsmzCXl",The merge of Company Anthem and Company Cigna,AGAINST
Having a new judge on the case could save the Anthem-Cigna merger: https://t.co/dzDqNJ2ySv,The merge of Company Anthem and Company Cigna,FAVOR
"#B2B #marketing #job Anthem Consulting: Bid Executive: To £40,000 + bonus and benefits:
 
 Anthem... https://t.co/VU4LDkHgBK #London #jobs",The merge of Company Anthem and Company Cigna,NONE
ETTelecom | Egypt's Orascom TMT lends Beltone 1 bln pounds to acquire CI Capital https://t.co/ekoPWD7yA9,The merge of Company Anthem and Company Cigna,NONE
"Does anyone have Cigna insurance? My insurance is changing bc of the buyout and I've been to a benefits meeting, called the hotline, talked",The merge of Company Anthem and Company Cigna,NONE
"How to Trade Health Insurers Aetna, Anthem, Cigna, More After the August Flash ... - http://t.co/YaIB32DRHj http://t.co/Mtsr79mLod",The merge of Company Anthem and Company Cigna,NONE
U.S. Court of Appeals affirmed an AHA-supported decision blocking the proposed Anthem-Cigna mega-merger https://t.co/QpoRh32hVH #AHAnewsnow,The merge of Company Anthem and Company Cigna,AGAINST
"""Aetna-Humana and Anthem-Cigna Mergers Blocked by D.C. Federal District Court"" - Read more at:… https://t.co/cVmy4jVlCl",The merge of Company Anthem and Company Cigna,AGAINST
"11.4% of Americans lack health insurance, down from 17.1% in Q4 2013. http://t.co/4MiFIyGFV2
 $AET $ANTM $CI",The merge of Company Anthem and Company Cigna,NONE
#MHI &amp; #NTT Conclude Agreement on Joint Development of #Security #Technologies https://t.co/e8P1AfUraU,The merge of Company Anthem and Company Cigna,NONE
"Anthem Blue Cross, Sutter Health reach agreement - #EconDev https://t.co/V4qG1P3L0M",The merge of Company Anthem and Company Cigna,NONE
@rotnroll666 @java @springboot @github @cloudfoundry @brunoborges Check out @travisci or any other modern CI server… https://t.co/BE36tl80uq,The merge of Company Anthem and Company Cigna,NONE
X929 Takeover: The Gaslight Anthem - Boxer https://t.co/kM9TjL6l6p,The merge of Company Anthem and Company Cigna,NONE
"@CNBCnow Antitrust officials privately express concerns over $ANTM &amp; $CI deal, skeptical they will make concessions to preserve competition.",The merge of Company Anthem and Company Cigna,AGAINST
NY Post: Anthem-Cigna health insurance merger may be dead soon: ANTM CFO John Gallina told a group of analyst... https://t.co/VW3Xwsagc3,The merge of Company Anthem and Company Cigna,AGAINST
Anthem Announces Definitive Agreement to Acquire Cigna Corporation http://t.co/PFipQPfTeJ,The merge of Company Anthem and Company Cigna,FAVOR
Anthem &amp; CIGNA Enter Into Definitive Acquisition... https://t.co/XUwPVtI7Fw,The merge of Company Anthem and Company Cigna,FAVOR
@Cognizant to acquire Digital Marketing Agency - read the Channel Impact here. https://t.co/bgMgSgXsHf https://t.co/tv8KQGn5lN,The merge of Company Anthem and Company Cigna,NONE
Anthem reveals $54-billion bid for Cigna after merger talks break down http://t.co/3MHScQAjCN,The merge of Company Anthem and Company Cigna,FAVOR
Henne Vogelsang: Merge pull request #1419 from hennevogel/spider_test_split [ci] Split the test suite again -&gt; https://t.co/13KibtTCmq,The merge of Company Anthem and Company Cigna,NONE
the best defense against everything branching supposedly defends you from is CI. merge out continuously. merge in when your microtests pass.,The merge of Company Anthem and Company Cigna,NONE
Stop consolidation ! - U.S. Sues to Block Anthem-Cigna and Aetna-Humana Mergers https://t.co/J71hGahO67 #monopoly #healthcare #insurance,The merge of Company Anthem and Company Cigna,AGAINST
@Qwe_ci then ebi agreement we do.,The merge of Company Anthem and Company Cigna,NONE
"@CNN Failed polices-Aetan, Anthem, Cigna, UnitedHealthCare ALL DUMPING OBAMACARE! Things WILL NOT get better with #Hillary!",The merge of Company Anthem and Company Cigna,NONE
Henne Vogelsang: Merge pull request #1508 from ChrisBr/config_test [ci] Add admin_user factory -&gt; https://t.co/wOdf21et1I,The merge of Company Anthem and Company Cigna,NONE
AMA urges Trump administration to block Anthem-Cigna deal. https://t.co/iBv7k6JX5f #anthem #cigna #healthcare #insurance #ama,The merge of Company Anthem and Company Cigna,AGAINST
While most news outlets were covering Trump's hair @davidsirota's reporting blocked illegal mega Anthem Cigna merger https://t.co/O591ZJFqn1,The merge of Company Anthem and Company Cigna,AGAINST
"$CI $HUM:
 
 Anthem-Cigna Deal Will Still Happen, Leerink Says:
 
 http://t.co/JRXWB4liQR",The merge of Company Anthem and Company Cigna,FAVOR
"@srstolz as a matter of fact #ntprs15 = CI : words spoken slowly, things explained/understood, no grammar rule explanations = acquisition",The merge of Company Anthem and Company Cigna,NONE
#Republican #JebBush to announce bid for #US #presidential #nomination #RickPerry joins race http://t.co/hTq0bzMx7n,The merge of Company Anthem and Company Cigna,NONE
UnitedHealth --&gt;???--&gt; Aetna --&gt; Humana; Anthem --&gt; Cigna. Big 5 to Big 3 or 2 in the health insurance industry? http://t.co/ynf8CtnaW7,The merge of Company Anthem and Company Cigna,NONE
CI Research has been highly variable &amp; is not focused on first-language acquisition. CI does NOT equate to language access End #AGBellLies,The merge of Company Anthem and Company Cigna,NONE
Anthem’s $48.4bn takeover of Cigna edges closer to collapse https://t.co/o0StAe4VUE,The merge of Company Anthem and Company Cigna,AGAINST
Report: Anthem close to buying Cigna: Indianapolis-based Anthem Inc. (NYSE: ANTM) is getting close to an agreement… http://t.co/GEhxBBiALG,The merge of Company Anthem and Company Cigna,AGAINST
